2023-02-03 15:54:27,027 | maa | INFO | run.py started with args: Namespace(agent=None, debug=False, folder='experiment_seven_limited', function='generate_roadmap', parallel_index=None, parallel_num=None, path_file=None, refine=False, viewer=False)
2023-03-04 23:07:57,991 | maa | INFO | Generate [('ATTACH',)] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-04 23:08:00,427 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-04 23:08:03,857 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-04 23:08:05,649 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-04 23:08:09,302 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-04 23:08:10,024 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-04 23:08:12,340 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-04 23:08:13,291 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-04 23:08:18,377 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-04 23:08:20,120 | maa | INFO | Find 48 trajectories for ('DETACH', 'ELEMENT', 'E1', 'START', 0)
2023-03-04 23:08:20,120 | maa | INFO | Find 16 trajectories for ('DETACH', 'ELEMENT', 'E1', 'START', 2)
2023-03-04 23:08:20,120 | maa | INFO | Find 11 trajectories for ('DETACH', 'ELEMENT', 'E2', 'START', 0)
2023-03-04 23:08:20,120 | maa | INFO | Find 35 trajectories for ('GRASP', 'ELEMENT', 'E1', 'START', 0)
2023-03-04 23:08:20,120 | maa | INFO | Find 15 trajectories for ('GRASP', 'ELEMENT', 'E1', 'START', 2)
2023-03-04 23:08:20,121 | maa | INFO | Find 20 trajectories for ('GRASP', 'ELEMENT', 'E2', 'START', 0)
2023-03-04 23:08:20,121 | maa | INFO | Find 20 trajectories for ('GRASP', 'ELEMENT', 'E1', 'GOAL', 0)
2023-03-04 23:08:20,121 | maa | INFO | Find 2 trajectories for ('GRASP', 'ELEMENT', 'E1', 'GOAL', 2)
2023-03-04 23:08:20,121 | maa | INFO | Find 46 trajectories for ('GRASP', 'ELEMENT', 'E2', 'GOAL', 0)
2023-03-04 23:08:20,121 | maa | INFO | Find 12 trajectories for ('GRASP', 'ELEMENT', 'E2', 'GOAL', 2)
2023-03-04 23:08:20,121 | maa | INFO | Find 19 trajectories for ('ATTACH', 'ELEMENT', 'E1', 'GOAL', 0)
2023-03-04 23:08:20,122 | maa | INFO | Find 1 trajectories for ('ATTACH', 'ELEMENT', 'E1', 'GOAL', 2)
2023-03-04 23:08:20,122 | maa | INFO | Find 38 trajectories for ('ATTACH', 'ELEMENT', 'E2', 'GOAL', 0)
2023-03-04 23:08:20,122 | maa | INFO | Find 8 trajectories for ('ATTACH', 'ELEMENT', 'E2', 'GOAL', 2)
2023-03-04 23:08:20,122 | maa | INFO | Find 35 trajectories for ('RELEASE', 'ELEMENT', 'E1', 'START', 0)
2023-03-04 23:08:20,122 | maa | INFO | Find 15 trajectories for ('RELEASE', 'ELEMENT', 'E1', 'START', 2)
2023-03-04 23:08:20,122 | maa | INFO | Find 20 trajectories for ('RELEASE', 'ELEMENT', 'E2', 'START', 0)
2023-03-04 23:08:20,122 | maa | INFO | Find 20 trajectories for ('RELEASE', 'ELEMENT', 'E1', 'GOAL', 0)
2023-03-04 23:08:20,123 | maa | INFO | Find 2 trajectories for ('RELEASE', 'ELEMENT', 'E1', 'GOAL', 2)
2023-03-04 23:08:20,123 | maa | INFO | Find 46 trajectories for ('RELEASE', 'ELEMENT', 'E2', 'GOAL', 0)
2023-03-04 23:08:20,123 | maa | INFO | Find 12 trajectories for ('RELEASE', 'ELEMENT', 'E2', 'GOAL', 2)
2023-03-04 23:08:20,175 | maa | INFO | Start sampling for highways
2023-03-04 23:08:20,176 | maa | INFO | Search for mode ('FREE', 'NA', 'NA', 'NA', 'NA') with 13790 highways to check.
2023-03-04 23:09:06,817 | maa | INFO | After gradient filter, length= 4
2023-03-04 23:09:08,884 | maa | INFO | After collision filter, length = 2
2023-03-04 23:09:21,085 | maa | INFO | After gradient filter, length= 7
2023-03-04 23:09:24,124 | maa | INFO | After collision filter, length = 4
2023-03-04 23:09:52,229 | maa | INFO | After gradient filter, length= 6
2023-03-04 23:09:55,518 | maa | INFO | After collision filter, length = 4
2023-03-04 23:19:39,558 | maa | INFO | After gradient filter, length= 6
2023-03-04 23:19:42,141 | maa | INFO | After collision filter, length = 5
2023-03-04 23:22:00,668 | maa | INFO | Search for mode ('CARRY', 'ELEMENT', 'E1', 'NA', 0) with 165 highways to check.
2023-03-04 23:22:38,128 | maa | INFO | After gradient filter, length= 4
2023-03-04 23:22:40,340 | maa | INFO | After collision filter, length = 2
2023-03-04 23:24:42,850 | maa | INFO | After gradient filter, length= 4
2023-03-04 23:24:44,492 | maa | INFO | After collision filter, length = 2
2023-03-04 23:25:06,175 | maa | INFO | Search for mode ('CARRY', 'ELEMENT', 'E1', 'NA', 2) with 9 highways to check.
2023-03-04 23:25:32,661 | maa | INFO | Search for mode ('CARRY', 'ELEMENT', 'E2', 'NA', 0) with 112 highways to check.
2023-03-04 23:26:18,501 | maa | INFO | Search for mode ('CARRY', 'ELEMENT', 'E2', 'NA', 2) with 0 highways to check.
2023-03-04 23:26:18,508 | maa | INFO | Done in 1140.662s
2023-03-06 11:25:31,743 | maa | INFO | Roadmap saved to /home/mers/assembly/multi_agent_assembly_data/problems/experiment_seven_limited/unrefined_R1_meta.json
2023-03-06 11:25:31,900 | maa | INFO | Roadmap saved to /home/mers/assembly/multi_agent_assembly_data/problems/experiment_seven_limited/unrefined_R2_meta.json
         1976884171 function calls (1976245932 primitive calls) in 131743.491 seconds

   Ordered by: cumulative time
   List reduced from 919 to 10 due to restriction <10>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.002    0.002 131744.767 131744.767 run.py:29(run_generate_roadmap)
        1 129553.067 129553.067 129553.067 129553.067 {built-in method builtins.input}
        2    0.212    0.106 2191.210 1095.605 /home/mers/assembly/src/multi_agent_assembly/generate.py:28(generate_roadmap)
   865046  119.336    0.000 2083.692    0.002 /home/mers/.local/lib/python3.8/site-packages/pybullet_planning/interfaces/robots/collision.py:428(collision_fn)
      465    0.052    0.000 2051.203    4.411 /home/mers/assembly/src/multi_agent_assembly/motion.py:530(rrt)
   820549    0.865    0.000 2009.499    0.002 /home/mers/assembly/src/multi_agent_assembly/motion.py:548(<lambda>)
438914602  176.907    0.000 1875.484    0.000 /home/mers/.local/lib/python3.8/site-packages/pybullet_planning/interfaces/robots/collision.py:92(pairwise_link_collision)
438914602  100.536    0.000 1673.361    0.000 /home/mers/.local/lib/python3.8/site-packages/pybullet_planning/interfaces/robots/collision.py:32(pairwise_link_collision_info)
440780967 1584.186    0.000 1584.186    0.000 {built-in method pybullet.getClosestPoints}
      128    0.101    0.001 1417.975   11.078 /home/mers/.local/lib/python3.8/site-packages/pybullet_planning/motion_planners/rrt_connect.py:12(rrt_connect)


2023-03-06 11:25:37,616 | maa | INFO | run.py started with args: Namespace(agent=None, debug=False, folder='experiment_seven_limited', function='annotate_conflicts', parallel_index=None, parallel_num=None, path_file=None, refine=False, viewer=False)
2023-03-06 11:25:37,759 | maa | INFO | Loading roadmap for [R1]
2023-03-06 11:25:37,820 | maa | INFO | Loading roadmap for [R2]
2023-03-06 11:25:37,889 | maa | INFO | Annotating Conflicts
2023-03-06 11:25:37,889 | maa | INFO | R1: # of vertices: 251 | # of edges: 663
2023-03-06 11:25:37,889 | maa | INFO | R2: # of vertices: 251 | # of edges: 659
2023-03-06 11:25:37,890 | maa | INFO | Precompute Trajectories and AABBs
2023-03-06 11:25:39,815 | maa | INFO | Done in 1.925s
2023-03-06 11:25:39,822 | maa | INFO | Finding All Label Pairs that Need Checking
2023-03-06 11:25:44,783 | maa | INFO | Done in 4.961s
2023-03-06 11:25:44,783 | maa | INFO | Check Collision for 155965 Label Pairs
2023-03-06 11:28:33,733 | maa | INFO | Done in 168.949s and Find 32993/155965 Colliding Label Pairs
2023-03-06 11:28:33,754 | maa | INFO | Colliding Labels saved to /home/mers/assembly/multi_agent_assembly_data/problems/experiment_seven_limited/unrefined_colliding_labels.txt
2023-03-06 11:28:33,767 | maa | INFO | Conditions to Labels saved to /home/mers/assembly/multi_agent_assembly_data/problems/experiment_seven_limited/unrefined_condition.json
         646490 function calls (556166 primitive calls) in 176.149 seconds

   Ordered by: cumulative time
   List reduced from 425 to 10 due to restriction <10>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.001    0.001  176.154  176.154 run.py:78(run_annotate_conflicts)
        1    0.000    0.000  175.880  175.880 /home/mers/assembly/src/multi_agent_assembly/annotate.py:299(annotate_roadmaps)
        1    0.002    0.002  175.880  175.880 /home/mers/assembly/src/multi_agent_assembly/annotate.py:21(prepare_label_check)
        1  175.734  175.734  175.734  175.734 {method 'enable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.140    0.140 /home/mers/assembly/src/multi_agent_assembly/load.py:29(run_load_problem)
        2    0.005    0.002    0.129    0.064 /home/mers/assembly/src/multi_agent_assembly/load.py:304(load_roadmap)
        1    0.000    0.000    0.127    0.127 /home/mers/assembly/src/multi_agent_assembly/load.py:117(load_assembly_problem)
      361    0.000    0.000    0.125    0.000 /home/mers/assembly/src/multi_agent_assembly/collision.py:107(get_traj_aabb)
        4    0.000    0.000    0.121    0.030 /home/mers/.local/lib/python3.8/site-packages/pybullet_planning/interfaces/env_manager/simulation.py:201(load_pybullet)
        4    0.121    0.030    0.121    0.030 {built-in method pybullet.loadURDF}


2023-03-06 11:28:41,266 | maa | INFO | run.py started with args: Namespace(agent=None, debug=False, folder='experiment_seven_limited', function='assign_tasks', parallel_index=None, parallel_num=None, path_file=None, refine=False, viewer=False)
2023-03-06 11:28:41,406 | maa | INFO | Loading roadmap for [R1]
2023-03-06 11:28:41,468 | maa | INFO | Loading roadmap for [R2]
2023-03-06 11:28:41,529 | maa | INFO | Loading conflicts
2023-03-06 11:28:50,260 | maa | ERROR | No feasible assignment
         22403878 function calls (22191215 primitive calls) in 8.994 seconds

   Ordered by: cumulative time
   List reduced from 495 to 10 due to restriction <10>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.016    0.016    8.994    8.994 run.py:99(run_assign_task)
        1    1.341    1.341    8.641    8.641 /home/mers/assembly/src/multi_agent_assembly/task_assignment.py:296(get_task_assignments)
        2    0.197    0.098    7.125    3.562 /home/mers/assembly/src/multi_agent_assembly/task_assignment.py:128(compile_roadmap)
    66934    0.232    0.000    6.458    0.000 /home/mers/.local/lib/python3.8/site-packages/networkx/algorithms/shortest_paths/generic.py:39(shortest_path)
    33467    3.586    0.000    5.369    0.000 /home/mers/.local/lib/python3.8/site-packages/networkx/algorithms/shortest_paths/weighted.py:2229(bidirectional_dijkstra)
    33467    0.021    0.000    0.914    0.000 /home/mers/.local/lib/python3.8/site-packages/networkx/algorithms/shortest_paths/generic.py:19(has_path)
  4077927    0.588    0.000    0.892    0.000 /home/mers/.local/lib/python3.8/site-packages/networkx/algorithms/shortest_paths/weighted.py:78(<lambda>)
    33467    0.075    0.000    0.858    0.000 /home/mers/.local/lib/python3.8/site-packages/networkx/algorithms/shortest_paths/unweighted.py:187(bidirectional_shortest_path)
    33467    0.543    0.000    0.761    0.000 /home/mers/.local/lib/python3.8/site-packages/networkx/algorithms/shortest_paths/unweighted.py:243(_bidirectional_pred_succ)
  4107862    0.576    0.000    0.576    0.000 {built-in method _heapq.heappush}


2023-03-06 11:37:27,239 | maa | INFO | run.py started with args: Namespace(agent=None, debug=True, folder='experiment_seven_limited', function='generate_roadmap', parallel_index=None, parallel_num=None, path_file=None, refine=False, viewer=False)
2023-03-06 11:37:27,384 | maa | DEBUG | SUPPORT REQUIRED
2023-03-06 11:37:27,385 | maa | INFO | Start sampling roadmap for [R1]
2023-03-06 11:37:27,387 | maa | DEBUG | Building transition graph. Printing modes below.
2023-03-06 11:37:27,387 | maa | DEBUG | [('FREE', 'NA')]
2023-03-06 11:37:27,387 | maa | DEBUG | [('CARRY', 'NA'), 'E1', 0]
2023-03-06 11:37:27,387 | maa | DEBUG | [('CARRY', 'NA'), 'E1', 2]
2023-03-06 11:37:27,387 | maa | DEBUG | [('CARRY', 'NA'), 'E2', 0]
2023-03-06 11:37:27,388 | maa | DEBUG | [('CARRY', 'NA'), 'E2', 2]
2023-03-06 11:37:27,388 | maa | DEBUG | [('HOLD', 'START'), 'E1', 0]
2023-03-06 11:37:27,388 | maa | DEBUG | [('HOLD', 'START'), 'E1', 2]
2023-03-06 11:37:27,388 | maa | DEBUG | [('HOLD', 'START'), 'E2', 0]
2023-03-06 11:37:27,388 | maa | DEBUG | [('HOLD', 'START'), 'E2', 2]
2023-03-06 11:37:27,388 | maa | DEBUG | [('HOLD', 'GOAL'), 'E1', 0]
2023-03-06 11:37:27,388 | maa | DEBUG | [('HOLD', 'GOAL'), 'E1', 2]
2023-03-06 11:37:27,388 | maa | DEBUG | [('HOLD', 'GOAL'), 'E2', 0]
2023-03-06 11:37:27,388 | maa | DEBUG | [('HOLD', 'GOAL'), 'E2', 2]
2023-03-06 11:37:27,389 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:37:37,624 | maa | INFO | run.py started with args: Namespace(agent=None, debug=True, folder='experiment_seven_limited', function='generate_roadmap', parallel_index=None, parallel_num=None, path_file=None, refine=False, viewer=False)
2023-03-06 11:37:37,762 | maa | DEBUG | SUPPORT REQUIRED
2023-03-06 11:37:37,762 | maa | INFO | Start sampling roadmap for [R1]
2023-03-06 11:37:37,765 | maa | DEBUG | Building transition graph. Printing modes below.
2023-03-06 11:37:37,765 | maa | DEBUG | [('FREE', 'NA')]
2023-03-06 11:37:37,765 | maa | DEBUG | [('CARRY', 'NA'), 'E1', 0]
2023-03-06 11:37:37,765 | maa | DEBUG | [('CARRY', 'NA'), 'E1', 2]
2023-03-06 11:37:37,765 | maa | DEBUG | [('CARRY', 'NA'), 'E2', 0]
2023-03-06 11:37:37,765 | maa | DEBUG | [('CARRY', 'NA'), 'E2', 2]
2023-03-06 11:37:37,765 | maa | DEBUG | [('HOLD', 'START'), 'E1', 0]
2023-03-06 11:37:37,765 | maa | DEBUG | [('HOLD', 'START'), 'E1', 2]
2023-03-06 11:37:37,765 | maa | DEBUG | [('HOLD', 'START'), 'E2', 0]
2023-03-06 11:37:37,766 | maa | DEBUG | [('HOLD', 'START'), 'E2', 2]
2023-03-06 11:37:37,766 | maa | DEBUG | [('HOLD', 'GOAL'), 'E1', 0]
2023-03-06 11:37:37,766 | maa | DEBUG | [('HOLD', 'GOAL'), 'E1', 2]
2023-03-06 11:37:37,766 | maa | DEBUG | [('HOLD', 'GOAL'), 'E2', 0]
2023-03-06 11:37:37,766 | maa | DEBUG | [('HOLD', 'GOAL'), 'E2', 2]
2023-03-06 11:37:37,767 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:37:44,498 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:37:47,432 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:37:50,469 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:37:58,674 | maa | INFO | run.py started with args: Namespace(agent=None, debug=True, folder='experiment_seven_limited', function='generate_roadmap', parallel_index=None, parallel_num=None, path_file=None, refine=False, viewer=True)
2023-03-06 11:38:23,697 | maa | DEBUG | SUPPORT REQUIRED
2023-03-06 11:38:23,698 | maa | INFO | Start sampling roadmap for [R1]
2023-03-06 11:38:23,703 | maa | DEBUG | Building transition graph. Printing modes below.
2023-03-06 11:38:23,703 | maa | DEBUG | [('FREE', 'NA')]
2023-03-06 11:38:23,703 | maa | DEBUG | [('CARRY', 'NA'), 'E1', 0]
2023-03-06 11:38:23,703 | maa | DEBUG | [('CARRY', 'NA'), 'E1', 2]
2023-03-06 11:38:23,704 | maa | DEBUG | [('CARRY', 'NA'), 'E2', 0]
2023-03-06 11:38:23,704 | maa | DEBUG | [('CARRY', 'NA'), 'E2', 2]
2023-03-06 11:38:23,704 | maa | DEBUG | [('HOLD', 'START'), 'E1', 0]
2023-03-06 11:38:23,704 | maa | DEBUG | [('HOLD', 'START'), 'E1', 2]
2023-03-06 11:38:23,704 | maa | DEBUG | [('HOLD', 'START'), 'E2', 0]
2023-03-06 11:38:23,704 | maa | DEBUG | [('HOLD', 'START'), 'E2', 2]
2023-03-06 11:38:23,704 | maa | DEBUG | [('HOLD', 'GOAL'), 'E1', 0]
2023-03-06 11:38:23,704 | maa | DEBUG | [('HOLD', 'GOAL'), 'E1', 2]
2023-03-06 11:38:23,704 | maa | DEBUG | [('HOLD', 'GOAL'), 'E2', 0]
2023-03-06 11:38:23,704 | maa | DEBUG | [('HOLD', 'GOAL'), 'E2', 2]
2023-03-06 11:38:23,706 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:38:33,775 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:38:35,924 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:38:38,886 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:38:39,979 | maa | INFO | Generate [('ATTACH',)] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:38:52,764 | maa | INFO | Generate [('ATTACH',)] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:38:54,248 | maa | INFO | Generate [('ATTACH',)] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:38:59,112 | maa | INFO | Generate [('ATTACH',)] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:39:00,337 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:39:02,294 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:39:03,702 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:39:05,678 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:39:06,327 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:39:11,566 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:39:12,865 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:39:14,524 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:39:15,504 | maa | INFO | Find 38 trajectories for ('DETACH', 'ELEMENT', 'E1', 'START', 0)
2023-03-06 11:39:15,505 | maa | INFO | Find 4 trajectories for ('DETACH', 'ELEMENT', 'E1', 'START', 2)
2023-03-06 11:39:15,505 | maa | INFO | Find 13 trajectories for ('DETACH', 'ELEMENT', 'E2', 'START', 0)
2023-03-06 11:39:15,505 | maa | INFO | Find 23 trajectories for ('GRASP', 'ELEMENT', 'E1', 'START', 0)
2023-03-06 11:39:15,505 | maa | INFO | Find 14 trajectories for ('GRASP', 'ELEMENT', 'E1', 'START', 2)
2023-03-06 11:39:15,505 | maa | INFO | Find 15 trajectories for ('GRASP', 'ELEMENT', 'E2', 'START', 0)
2023-03-06 11:39:15,505 | maa | INFO | Find 48 trajectories for ('GRASP', 'ELEMENT', 'E1', 'GOAL', 0)
2023-03-06 11:39:15,506 | maa | INFO | Find 9 trajectories for ('GRASP', 'ELEMENT', 'E1', 'GOAL', 2)
2023-03-06 11:39:15,506 | maa | INFO | Find 18 trajectories for ('GRASP', 'ELEMENT', 'E2', 'GOAL', 0)
2023-03-06 11:39:15,506 | maa | INFO | Find 5 trajectories for ('GRASP', 'ELEMENT', 'E2', 'GOAL', 2)
2023-03-06 11:39:15,506 | maa | INFO | Find 40 trajectories for ('ATTACH', 'ELEMENT', 'E1', 'GOAL', 0)
2023-03-06 11:39:15,506 | maa | INFO | Find 3 trajectories for ('ATTACH', 'ELEMENT', 'E1', 'GOAL', 2)
2023-03-06 11:39:15,506 | maa | INFO | Find 26 trajectories for ('ATTACH', 'ELEMENT', 'E2', 'GOAL', 0)
2023-03-06 11:39:15,507 | maa | INFO | Find 2 trajectories for ('ATTACH', 'ELEMENT', 'E2', 'GOAL', 2)
2023-03-06 11:39:15,507 | maa | INFO | Find 23 trajectories for ('RELEASE', 'ELEMENT', 'E1', 'START', 0)
2023-03-06 11:39:15,507 | maa | INFO | Find 14 trajectories for ('RELEASE', 'ELEMENT', 'E1', 'START', 2)
2023-03-06 11:39:15,507 | maa | INFO | Find 15 trajectories for ('RELEASE', 'ELEMENT', 'E2', 'START', 0)
2023-03-06 11:39:15,507 | maa | INFO | Find 48 trajectories for ('RELEASE', 'ELEMENT', 'E1', 'GOAL', 0)
2023-03-06 11:39:15,507 | maa | INFO | Find 9 trajectories for ('RELEASE', 'ELEMENT', 'E1', 'GOAL', 2)
2023-03-06 11:39:15,507 | maa | INFO | Find 18 trajectories for ('RELEASE', 'ELEMENT', 'E2', 'GOAL', 0)
2023-03-06 11:39:15,508 | maa | INFO | Find 5 trajectories for ('RELEASE', 'ELEMENT', 'E2', 'GOAL', 2)
2023-03-06 11:39:15,550 | maa | INFO | Start sampling for highways
2023-03-06 11:39:15,550 | maa | INFO | Search for mode ('FREE', 'NA', 'NA', 'NA', 'NA') with 10457 highways to check.
2023-03-06 11:39:30,631 | maa | DEBUG | Find direct path with duration 0.57
2023-03-06 11:39:37,399 | maa | DEBUG | Find direct path with duration 0.37
2023-03-06 11:39:41,236 | maa | DEBUG | Find direct path with duration 0.55
2023-03-06 11:39:43,812 | maa | DEBUG | Find direct path with duration 0.53
2023-03-06 11:39:53,766 | maa | DEBUG | No path found
2023-03-06 11:39:54,644 | maa | DEBUG | Find direct path with duration 0.33
2023-03-06 11:39:55,838 | maa | DEBUG | Find direct path with duration 0.55
2023-03-06 11:39:56,883 | maa | DEBUG | Find direct path with duration 0.49
2023-03-06 11:39:58,189 | maa | DEBUG | Find direct path with duration 0.55
2023-03-06 11:39:59,365 | maa | DEBUG | Find direct path with duration 0.49
2023-03-06 11:40:00,716 | maa | DEBUG | Find direct path with duration 0.48
2023-03-06 11:40:01,761 | maa | DEBUG | Find direct path with duration 0.49
2023-03-06 11:40:03,035 | maa | DEBUG | Find direct path with duration 0.49
2023-03-06 11:40:04,565 | maa | DEBUG | Find direct path with duration 0.58
2023-03-06 11:43:21,431 | maa | INFO | run.py started with args: Namespace(agent=None, debug=True, folder='experiment_seven_limited', function='generate_roadmap', parallel_index=None, parallel_num=None, path_file=None, refine=False, viewer=True)
2023-03-06 11:43:33,410 | maa | DEBUG | SUPPORT REQUIRED
2023-03-06 11:43:33,411 | maa | INFO | Start sampling roadmap for [R1]
2023-03-06 11:43:33,413 | maa | DEBUG | Building transition graph. Printing modes below.
2023-03-06 11:43:33,414 | maa | DEBUG | [('FREE', 'NA')]
2023-03-06 11:43:33,414 | maa | DEBUG | [('CARRY', 'NA'), 'E1', 0]
2023-03-06 11:43:33,414 | maa | DEBUG | [('CARRY', 'NA'), 'E1', 2]
2023-03-06 11:43:33,414 | maa | DEBUG | [('CARRY', 'NA'), 'E2', 0]
2023-03-06 11:43:33,414 | maa | DEBUG | [('CARRY', 'NA'), 'E2', 2]
2023-03-06 11:43:33,414 | maa | DEBUG | [('HOLD', 'START'), 'E1', 0]
2023-03-06 11:43:33,414 | maa | DEBUG | [('HOLD', 'START'), 'E1', 2]
2023-03-06 11:43:33,414 | maa | DEBUG | [('HOLD', 'START'), 'E2', 0]
2023-03-06 11:43:33,414 | maa | DEBUG | [('HOLD', 'START'), 'E2', 2]
2023-03-06 11:43:33,414 | maa | DEBUG | [('HOLD', 'GOAL'), 'E1', 0]
2023-03-06 11:43:33,414 | maa | DEBUG | [('HOLD', 'GOAL'), 'E1', 2]
2023-03-06 11:43:33,414 | maa | DEBUG | [('HOLD', 'GOAL'), 'E2', 0]
2023-03-06 11:43:33,414 | maa | DEBUG | [('HOLD', 'GOAL'), 'E2', 2]
2023-03-06 11:43:33,416 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:43:40,813 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:43:42,811 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:43:48,467 | maa | INFO | Generate [('DETACH',)] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:43:49,451 | maa | INFO | Generate [('ATTACH',)] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:43:59,137 | maa | INFO | Generate [('ATTACH',)] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:44:01,971 | maa | INFO | Generate [('ATTACH',)] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:44:06,620 | maa | INFO | Generate [('ATTACH',)] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:44:07,589 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:44:10,531 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:44:11,794 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:44:13,893 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:44:14,548 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:44:17,764 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E1] with Operation [gripper, box]
2023-03-06 11:44:19,050 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:44:21,086 | maa | INFO | Generate [('GRASP', 'RELEASE')] Trajectories for Target [E2] with Operation [gripper, box]
2023-03-06 11:44:21,829 | maa | INFO | Find 34 trajectories for ('DETACH', 'ELEMENT', 'E1', 'START', 0)
2023-03-06 11:44:21,829 | maa | INFO | Find 17 trajectories for ('DETACH', 'ELEMENT', 'E2', 'START', 0)
2023-03-06 11:44:21,829 | maa | INFO | Find 37 trajectories for ('GRASP', 'ELEMENT', 'E1', 'START', 0)
2023-03-06 11:44:21,829 | maa | INFO | Find 10 trajectories for ('GRASP', 'ELEMENT', 'E1', 'START', 2)
2023-03-06 11:44:21,830 | maa | INFO | Find 16 trajectories for ('GRASP', 'ELEMENT', 'E2', 'START', 0)
2023-03-06 11:44:21,830 | maa | INFO | Find 34 trajectories for ('GRASP', 'ELEMENT', 'E1', 'GOAL', 0)
